t,est_x,est_y,est_z,gt_x,gt_y,gt_z,herr,hpl_op,hpl_dalc,ellipse_yaw,trust,state,nees,sep,latency,fault
1781044855.2882,45.4554,-4.4414,-0.3210,45.6756,-0.3980,1.2000,4.0493,5.1231,14.1014,1.570796,0.0006,INERTIAL,4.2713,0.0129,0.0300,1
1781044855.3385,45.5246,-4.4821,-0.3345,45.7508,-0.4055,1.2000,4.0829,5.1643,14.2150,1.570796,0.0006,INERTIAL,4.2740,0.0283,0.0300,1
1781044855.3885,45.5935,-4.5230,-0.3479,45.8257,-0.4128,1.2000,4.1168,5.2058,14.3292,1.570796,0.0006,INERTIAL,4.2767,0.0120,0.0300,1
1781044855.4384,45.6620,-4.5639,-0.3617,45.9006,-0.4200,1.2000,4.1508,5.2475,14.4439,1.570796,0.0006,INERTIAL,4.2796,0.0278,0.0300,1
1781044855.4884,45.7303,-4.6048,-0.3754,45.9755,-0.4271,1.2000,4.1850,5.2894,14.5592,1.570796,0.0006,INERTIAL,4.2823,0.0116,0.0300,1
1781044855.5383,45.7989,-4.6460,-0.3893,46.0507,-0.4340,1.2000,4.2195,5.3315,14.6751,1.570796,0.0006,INERTIAL,4.2853,0.0271,0.0300,1
1781044855.5884,45.8672,-4.6871,-0.4033,46.1256,-0.4409,1.2000,4.2541,5.3737,14.7914,1.570796,0.0006,INERTIAL,4.2883,0.0107,0.0300,1
1781044855.6387,45.9361,-4.7282,-0.4173,46.2012,-0.4477,1.2000,4.2887,5.4162,14.9084,1.570796,0.0006,INERTIAL,4.2909,0.0259,0.0300,1
1781044855.6884,46.0036,-4.7693,-0.4314,46.2755,-0.4542,1.2000,4.3237,5.4589,15.0259,1.570796,0.0005,INERTIAL,4.2937,0.0104,0.0300,1
1781044855.7384,46.0718,-4.8104,-0.4458,46.3507,-0.4607,1.2000,4.3587,5.5018,15.1440,1.570796,0.0005,INERTIAL,4.2966,0.0259,0.0300,1
1781044855.7883,46.1394,-4.8514,-0.4601,46.4255,-0.4670,1.2000,4.3938,5.5449,15.2626,1.570796,0.0005,INERTIAL,4.2991,0.0102,0.0300,1
1781044855.8382,46.2075,-4.8925,-0.4746,46.5009,-0.4732,1.2000,4.4290,5.5882,15.3818,1.570796,0.0005,INERTIAL,4.3016,0.0253,0.0300,1
1781044855.8883,46.2746,-4.9334,-0.4893,46.5756,-0.4793,1.2000,4.4643,5.6317,15.5015,1.570796,0.0005,INERTIAL,4.3040,0.0096,0.0300,1
1781044855.9385,46.3425,-4.9745,-0.5041,46.6508,-0.4853,1.2000,4.4999,5.6754,15.6219,1.570796,0.0005,INERTIAL,4.3066,0.0247,0.0300,1
1781044855.9885,46.4099,-5.0155,-0.5189,46.7256,-0.4911,1.2000,4.5354,5.7193,15.7427,1.570796,0.0005,INERTIAL,4.3089,0.0091,0.0300,1
1781044856.0386,46.4775,-5.0563,-0.5340,46.8007,-0.4967,1.2000,4.5710,5.7635,15.8642,1.570796,0.0005,INERTIAL,4.3110,0.0247,0.0300,1
1781044856.0883,46.5450,-5.0970,-0.5490,46.8754,-0.5023,1.2000,4.6066,5.8078,15.9862,1.570796,0.0005,INERTIAL,4.3127,0.0093,0.0300,1
1781044856.1386,46.6130,-5.1376,-0.5641,46.9508,-0.5077,1.2000,4.6422,5.8523,16.1088,1.570796,0.0005,INERTIAL,4.3143,0.0240,0.0300,1
1781044856.1884,46.6804,-5.1782,-0.5793,47.0255,-0.5129,1.2000,4.6780,5.8971,16.2319,1.570796,0.0005,INERTIAL,4.3159,0.0090,0.0300,1
1781044856.2383,46.7480,-5.2187,-0.5946,47.1006,-0.5181,1.2000,4.7138,5.9420,16.3557,1.570796,0.0005,INERTIAL,4.3172,0.0238,0.0300,1
1781044856.2883,46.8157,-5.2591,-0.6098,47.1757,-0.5230,1.2000,4.7497,5.9872,16.4799,1.570796,0.0005,INERTIAL,4.3182,0.0089,0.0300,1
1781044856.3384,46.8834,-5.2996,-0.6251,47.2508,-0.5279,1.2000,4.7858,6.0325,16.6048,1.570796,0.0004,INERTIAL,4.3193,0.0230,0.0300,1
1781044856.3885,46.9506,-5.3398,-0.6405,47.3256,-0.5325,1.2000,4.8219,6.0781,16.7302,1.570796,0.0004,INERTIAL,4.3202,0.0092,0.0300,1
1781044856.4385,47.0180,-5.3800,-0.6561,47.4007,-0.5371,1.2000,4.8580,6.1239,16.8562,1.570796,0.0004,INERTIAL,4.3210,0.0230,0.0300,1
1781044856.4884,47.0852,-5.4200,-0.6720,47.4756,-0.5415,1.2000,4.8942,6.1699,16.9828,1.570796,0.0004,INERTIAL,4.3216,0.0093,0.0300,1
1781044856.5384,47.1525,-5.4600,-0.6881,47.5508,-0.5457,1.2000,4.9304,6.2160,17.1099,1.570796,0.0004,INERTIAL,4.3222,0.0228,0.0300,1
1781044856.5884,47.2196,-5.4998,-0.7044,47.6256,-0.5498,1.2000,4.9667,6.2624,17.2377,1.570796,0.0004,INERTIAL,4.3226,0.0095,0.0300,1
1781044856.6383,47.2867,-5.5396,-0.7207,47.7008,-0.5537,1.2000,5.0030,6.3091,17.3660,1.570796,0.0004,INERTIAL,4.3230,0.0227,0.0300,1
1781044856.6884,47.3533,-5.5792,-0.7371,47.7754,-0.5575,1.2000,5.0394,6.3559,17.4948,1.570796,0.0004,INERTIAL,4.3231,0.0099,0.0300,1
1781044856.7383,47.4206,-5.6189,-0.7536,47.8508,-0.5611,1.2000,5.0760,6.4029,17.6243,1.570796,0.0004,INERTIAL,4.3232,0.0222,0.0300,1
1781044856.7884,47.4874,-5.6582,-0.7704,47.9255,-0.5646,1.2000,5.1124,6.4501,17.7543,1.570796,0.0004,INERTIAL,4.3231,0.0104,0.0300,1
1781044856.8383,47.5543,-5.6977,-0.7871,48.0008,-0.5679,1.2000,5.1492,6.4976,17.8849,1.570796,0.0004,INERTIAL,4.3232,0.0221,0.0300,1
1781044856.8884,47.6209,-5.7373,-0.8040,48.0756,-0.5710,1.2000,5.1862,6.5453,18.0161,1.570796,0.0004,INERTIAL,4.3233,0.0109,0.0300,1
1781044856.9384,47.6876,-5.7767,-0.8210,48.1507,-0.5740,1.2000,5.2232,6.5931,18.1479,1.570796,0.0004,INERTIAL,4.3233,0.0221,0.0300,1
1781044856.9882,47.7538,-5.8160,-0.8382,48.2254,-0.5768,1.2000,5.2604,6.6412,18.2802,1.570796,0.0004,INERTIAL,4.3233,0.0116,0.0300,1
1781044857.0384,47.8204,-5.8553,-0.8555,48.3007,-0.5795,1.2000,5.2977,6.6895,18.4132,1.570796,0.0004,INERTIAL,4.3233,0.0291,0.0300,1
1781044857.0883,47.8866,-5.8948,-0.8731,48.3757,-0.5820,1.2000,5.3352,6.7380,18.5467,1.570796,0.0004,INERTIAL,4.3236,0.0136,0.0300,1
1781044857.1382,47.9529,-5.9342,-0.8905,48.4507,-0.5844,1.2000,5.3729,6.7867,18.6808,1.570796,0.0003,INERTIAL,4.3236,0.0292,0.0300,1
1781044857.1884,48.0189,-5.9734,-0.9079,48.5257,-0.5866,1.2000,5.4106,6.8357,18.8155,1.570796,0.0003,INERTIAL,4.3235,0.0139,0.0300,1
1781044857.2384,48.0850,-6.0125,-0.9255,48.6007,-0.5886,1.2000,5.4484,6.8848,18.9507,1.570796,0.0003,INERTIAL,4.3233,0.0291,0.0300,1
1781044857.2888,48.1512,-6.0517,-0.9431,48.6756,-0.5904,1.2000,5.4864,6.9342,19.0866,1.570796,0.0003,INERTIAL,4.3231,0.0136,0.0300,1
1781044857.3389,48.2177,-6.0909,-0.9610,48.7509,-0.5921,1.2000,5.5245,6.9837,19.2230,1.570796,0.0003,INERTIAL,4.3230,0.0289,0.0300,1
1781044857.3884,48.2836,-6.1300,-0.9790,48.8257,-0.5937,1.2000,5.5628,7.0335,19.3601,1.570796,0.0003,INERTIAL,4.3228,0.0139,0.0300,1
1781044857.4384,48.3500,-6.1690,-0.9971,48.9007,-0.5950,1.2000,5.6011,7.0835,19.4977,1.570796,0.0003,INERTIAL,4.3226,0.0289,0.0300,1
1781044857.4883,48.4162,-6.2079,-1.0154,48.9755,-0.5962,1.2000,5.6395,7.1337,19.6359,1.570796,0.0003,INERTIAL,4.3222,0.0137,0.0300,1
1781044857.5383,48.4829,-6.2469,-1.0338,49.0508,-0.5973,1.2000,5.6781,7.1842,19.7747,1.570796,0.0003,INERTIAL,4.3219,0.0290,0.0300,1
1781044857.5883,48.5492,-6.2861,-1.0522,49.1255,-0.5981,1.2000,5.7171,7.2348,19.9141,1.570796,0.0003,INERTIAL,4.3220,0.0138,0.0300,1
1781044857.6383,48.6158,-6.3254,-1.0706,49.2006,-0.5988,1.2000,5.7563,7.2857,20.0541,1.570796,0.0003,INERTIAL,4.3221,0.0290,0.0300,1
1781044857.6884,48.6824,-6.3646,-1.0890,49.2757,-0.5994,1.2000,5.7957,7.3367,20.1947,1.570796,0.0003,INERTIAL,4.3220,0.0134,0.0300,1
1781044857.7382,48.7490,-6.4038,-1.1073,49.3507,-0.5998,1.2000,5.8351,7.3880,20.3359,1.570796,0.0003,INERTIAL,4.3218,0.0290,0.0300,1
1781044857.7884,48.8153,-6.4429,-1.1257,49.4255,-0.6000,1.2000,5.8748,7.4395,20.4776,1.570796,0.0003,INERTIAL,4.3217,0.0138,0.0300,1
1781044857.8383,48.8818,-6.4822,-1.1442,49.5006,-0.6000,1.2000,5.9146,7.4913,20.6200,1.570796,0.0003,INERTIAL,4.3215,0.0292,0.0300,1
1781044857.8884,48.9483,-6.5211,-1.1627,49.5756,-0.5999,1.2000,5.9543,7.5432,20.7630,1.570796,0.0003,INERTIAL,4.3210,0.0139,0.0300,1
1781044857.9387,49.0151,-6.5598,-1.1812,49.6507,-0.5996,1.2000,5.9940,7.5953,20.9065,1.570796,0.0003,INERTIAL,4.3202,0.0293,0.0300,1
1781044857.9884,49.0817,-6.5984,-1.1998,49.7256,-0.5991,1.2000,6.0338,7.6477,21.0507,1.570796,0.0003,INERTIAL,4.3194,0.0141,0.0300,1
1781044858.0385,49.1486,-6.6372,-1.2185,49.8007,-0.5985,1.2000,6.0738,7.7003,21.1954,1.570796,0.0003,INERTIAL,4.3186,0.0294,0.0300,1
1781044858.0883,49.2153,-6.6758,-1.2371,49.8756,-0.5977,1.2000,6.1139,7.7531,21.3408,1.570796,0.0003,INERTIAL,4.3177,0.0141,0.0300,1
1781044858.1384,49.2824,-6.7145,-1.2558,49.9507,-0.5967,1.2000,6.1542,7.8062,21.4868,1.570796,0.0003,INERTIAL,4.3168,0.0296,0.0300,1
1781044858.1883,49.3493,-6.7531,-1.2746,50.0256,-0.5956,1.2000,6.1946,7.8594,21.6333,1.570796,0.0003,INERTIAL,4.3159,0.0142,0.0300,1
1781044858.2383,49.4167,-6.7915,-1.2936,50.1009,-0.5943,1.2000,6.2348,7.9129,21.7805,1.570796,0.0003,INERTIAL,4.3147,0.0296,0.0300,1
1781044858.2884,49.4836,-6.8299,-1.3126,50.1757,-0.5928,1.2000,6.2753,7.9665,21.9283,1.570796,0.0003,INERTIAL,4.3135,0.0141,0.0300,1
1781044858.3383,49.5508,-6.8682,-1.3317,50.2506,-0.5912,1.2000,6.3158,8.0205,22.0766,1.570796,0.0003,INERTIAL,4.3122,0.0297,0.0300,1
1781044858.3886,49.6180,-6.9064,-1.3508,50.3256,-0.5894,1.2000,6.3564,8.0746,22.2256,1.570796,0.0002,INERTIAL,4.3108,0.0144,0.0300,1
1781044858.4384,49.6854,-6.9446,-1.3701,50.4006,-0.5875,1.2000,6.3972,8.1289,22.3752,1.570796,0.0002,INERTIAL,4.3095,0.0299,0.0300,1
1781044858.4885,49.7528,-6.9828,-1.3895,50.4757,-0.5854,1.2000,6.4382,8.1835,22.5254,1.570796,0.0002,INERTIAL,4.3082,0.0146,0.0300,1
1781044858.5383,49.8201,-7.0208,-1.4090,50.5508,-0.5831,1.2000,6.4791,8.2383,22.6762,1.570796,0.0002,INERTIAL,4.3067,0.0301,0.0300,1
1781044858.5884,49.8871,-7.0585,-1.4287,50.6255,-0.5807,1.2000,6.5198,8.2933,22.8276,1.570796,0.0002,INERTIAL,4.3048,0.0148,0.0300,1
1781044858.6382,49.9549,-7.0960,-1.4486,50.7008,-0.5781,1.2000,6.5605,8.3485,22.9796,1.570796,0.0002,INERTIAL,4.3028,0.0301,0.0300,1
1781044858.6886,50.0219,-7.1334,-1.4686,50.7756,-0.5753,1.2000,6.6013,8.4040,23.1322,1.570796,0.0002,INERTIAL,4.3008,0.0150,0.0300,1
1781044858.7384,50.0897,-7.1706,-1.4888,50.8508,-0.5724,1.2000,6.6420,8.4596,23.2855,1.570796,0.0002,INERTIAL,4.2986,0.0303,0.0300,1
1781044858.7884,50.1567,-7.2075,-1.5090,50.9256,-0.5693,1.2000,6.6826,8.5155,23.4393,1.570796,0.0002,INERTIAL,4.2961,0.0156,0.0300,1
1781044858.8383,50.2243,-7.2444,-1.5294,51.0009,-0.5661,1.2000,6.7233,8.5716,23.5938,1.570796,0.0002,INERTIAL,4.2936,0.0309,0.0300,1
1781044858.8887,50.2913,-7.2812,-1.5499,51.0756,-0.5627,1.2000,6.7641,8.6280,23.7489,1.570796,0.0002,INERTIAL,4.2910,0.0161,0.0300,1
1781044858.9382,50.3588,-7.3180,-1.5704,51.1508,-0.5591,1.2000,6.8051,8.6845,23.9046,1.570796,0.0002,INERTIAL,4.2885,0.0316,0.0300,1
1781044858.9882,50.4259,-7.3548,-1.5910,51.2256,-0.5554,1.2000,6.8462,8.7413,24.0609,1.570796,0.0002,INERTIAL,4.2859,0.0165,0.0300,1
1781044859.0385,50.4933,-7.3915,-1.6114,51.3007,-0.5516,1.2000,6.8874,8.7983,24.2178,1.570796,0.0002,INERTIAL,4.2832,0.0000,0.0300,1
1781044859.0883,50.5603,-7.4281,-1.6319,51.3755,-0.5476,1.2000,6.9287,8.8556,24.3753,1.570796,0.0002,INERTIAL,4.2804,0.0153,0.0300,1
1781044859.1383,50.6276,-7.4647,-1.6525,51.4507,-0.5434,1.2000,6.9701,8.9130,24.5335,1.570796,0.0002,INERTIAL,4.2776,0.0002,0.0300,1
1781044859.1885,50.6945,-7.5008,-1.6731,51.5257,-0.5391,1.2000,7.0112,8.9707,24.6922,1.570796,0.0002,INERTIAL,4.2744,0.0151,0.0300,1
1781044859.2384,50.7621,-7.5371,-1.6936,51.6012,-0.5346,1.2000,7.0526,9.0286,24.8516,1.570796,0.0002,INERTIAL,4.2712,0.0003,0.0300,1
1781044859.2885,50.8288,-7.5734,-1.7140,51.6758,-0.5300,1.2000,7.0942,9.0867,25.0116,1.570796,0.0002,INERTIAL,4.2680,0.0152,0.0300,1
1781044859.3386,50.8958,-7.6098,-1.7344,51.7508,-0.5252,1.2000,7.1360,9.1451,25.1723,1.570796,0.0002,INERTIAL,4.2649,0.0004,0.0300,1
1781044859.3885,50.9629,-7.6462,-1.7546,51.8259,-0.5203,1.2000,7.1780,9.2037,25.3335,1.570796,0.0002,INERTIAL,4.2617,0.0153,0.0300,1
1781044859.4384,51.0298,-7.6826,-1.7749,51.9008,-0.5153,1.2000,7.2201,9.2625,25.4954,1.570796,0.0002,INERTIAL,4.2585,0.0005,0.0300,1
1781044859.4884,51.0966,-7.7190,-1.7951,51.9757,-0.5101,1.2000,7.2624,9.3215,25.6579,1.570796,0.0002,INERTIAL,4.2553,0.0151,0.0300,1
1781044859.5384,51.1636,-7.7552,-1.8154,52.0507,-0.5047,1.2000,7.3045,9.3808,25.8210,1.570796,0.0002,INERTIAL,4.2518,0.0008,0.0300,1
1781044859.5884,51.2305,-7.7914,-1.8356,52.1256,-0.4993,1.2000,7.3469,9.4403,25.9848,1.570796,0.0002,INERTIAL,4.2483,0.0150,0.0300,1
1781044859.6384,51.2977,-7.8276,-1.8559,52.2007,-0.4936,1.2000,7.3894,9.5000,26.1491,1.570796,0.0002,INERTIAL,4.2448,0.0008,0.0300,1
1781044859.6884,51.3647,-7.8641,-1.8762,52.2757,-0.4879,1.2000,7.4322,9.5599,26.3141,1.570796,0.0002,INERTIAL,4.2415,0.0153,0.0300,1
1781044859.7388,51.4319,-7.9006,-1.8966,52.3507,-0.4820,1.2000,7.4753,9.6201,26.4798,1.570796,0.0002,INERTIAL,4.2384,0.0007,0.0300,1
1781044859.7884,51.4991,-7.9372,-1.9168,52.4256,-0.4760,1.2000,7.5186,9.6805,26.6460,1.570796,0.0002,INERTIAL,4.2352,0.0154,0.0300,1
1781044859.8385,51.5667,-7.9740,-1.9372,52.5008,-0.4698,1.2000,7.5621,9.7411,26.8129,1.570796,0.0002,INERTIAL,4.2321,0.0008,0.0300,1
1781044859.8884,51.6341,-8.0105,-1.9576,52.5757,-0.4635,1.2000,7.6055,9.8020,26.9804,1.570796,0.0002,INERTIAL,4.2288,0.0155,0.0300,1
1781044859.9383,51.7013,-8.0470,-1.9781,52.6507,-0.4571,1.2000,7.6490,9.8631,27.1485,1.570796,0.0002,INERTIAL,4.2254,0.0010,0.0300,1
1781044859.9885,51.7682,-8.0835,-1.9986,52.7257,-0.4506,1.2000,7.6927,9.9244,27.3173,1.570796,0.0002,INERTIAL,4.2222,0.0149,0.0300,1
1781044860.0383,51.8354,-8.1202,-2.0193,52.8008,-0.4439,1.2000,7.7367,9.9859,27.4867,1.570796,0.0002,INERTIAL,4.2190,0.0011,0.0300,1
1781044860.0884,51.9024,-8.1567,-2.0401,52.8757,-0.4371,1.2000,7.7807,10.0477,27.6568,1.570796,0.0002,INERTIAL,4.2158,0.0147,0.0300,1
1781044860.1384,51.9696,-8.1933,-2.0608,52.9507,-0.4302,1.2000,7.8249,10.1097,27.8274,1.570796,0.0002,INERTIAL,4.2125,0.0014,0.0300,1
1781044860.1884,52.0368,-8.2299,-2.0814,53.0256,-0.4232,1.2000,7.8691,10.1719,27.9987,1.570796,0.0002,INERTIAL,4.2091,0.0145,0.0300,1
1781044860.2384,52.1043,-8.2666,-2.1021,53.1007,-0.4161,1.2000,7.9135,10.2344,28.1707,1.570796,0.0002,INERTIAL,4.2058,0.0017,0.0300,1
1781044860.2948,52.1717,-8.3031,-2.1227,53.1757,-0.4088,1.2000,7.9579,10.2971,28.3432,1.570796,0.0002,INERTIAL,4.2023,0.0143,0.0300,1
1781044860.3383,52.2398,-8.3397,-2.1434,53.2512,-0.4014,1.2000,8.0025,10.3600,28.5164,1.570796,0.0001,INERTIAL,4.1988,0.0021,0.0300,1
1781044860.3883,52.3101,-8.3763,-2.1640,53.3289,-0.3936,1.2000,8.0475,10.4232,28.6903,1.570796,0.0001,INERTIAL,4.1955,0.0170,0.0300,1
1781044860.4385,52.3742,-8.4135,-2.1848,53.4007,-0.3863,1.2000,8.0926,10.4866,28.8648,1.570796,0.0001,INERTIAL,4.1922,0.0024,0.0300,1
1781044860.4885,52.4413,-8.4505,-2.2057,53.4756,-0.3786,1.2000,8.1379,10.5502,29.0399,1.570796,0.0001,INERTIAL,4.1890,0.0135,0.0300,1
1781044860.5385,52.5088,-8.4876,-2.2266,53.5508,-0.3708,1.2000,8.1834,10.6141,29.2157,1.570796,0.0001,INERTIAL,4.1859,0.0028,0.0300,1
1781044860.5886,52.5758,-8.5248,-2.2476,53.6256,-0.3629,1.2000,8.2291,10.6782,29.3921,1.570796,0.0001,INERTIAL,4.1828,0.0132,0.0300,1
1781044860.6384,52.6433,-8.5620,-2.2684,53.7008,-0.3549,1.2000,8.2749,10.7425,29.5691,1.570796,0.0001,INERTIAL,4.1796,0.0032,0.0300,1
1781044860.6885,52.7106,-8.5991,-2.2892,53.7755,-0.3468,1.2000,8.3207,10.8070,29.7468,1.570796,0.0001,INERTIAL,4.1762,0.0130,0.0300,1
1781044860.7388,52.7786,-8.6363,-2.3100,53.8508,-0.3386,1.2000,8.3668,10.8718,29.9251,1.570796,0.0001,INERTIAL,4.1729,0.0034,0.0300,1
1781044860.7886,52.9634,-7.6258,-1.9147,53.9257,-0.3303,1.2000,7.3587,9.5946,26.4095,1.570796,0.0001,INERTIAL,4.1557,1.0520,0.0300,0
1781044860.8382,53.1323,-6.9038,-1.5671,54.0007,-0.3219,1.2000,6.6389,8.4675,23.3071,1.570796,0.6002,RE_ACQUIRE,4.3229,1.8239,0.0300,0
1781044860.8883,53.3477,-6.1517,-1.1957,54.0755,-0.3134,1.2000,5.8835,7.4728,20.5693,1.570796,0.5553,NOMINAL,4.3297,2.6204,0.0300,0
1781044860.9384,53.4150,-5.4357,-0.9641,54.1508,-0.3048,1.2000,5.1834,6.5951,18.1534,1.570796,0.5854,NOMINAL,4.3461,3.3739,0.0300,0
1781044860.9886,53.6828,-4.7802,-0.7923,54.2256,-0.2962,1.2000,4.5167,5.8206,16.0214,1.570796,0.5855,NOMINAL,4.3099,4.0809,0.0300,0
1781044861.0383,53.7586,-4.3857,-0.5075,54.3007,-0.2874,1.2000,4.1340,5.1371,14.1401,1.570796,0.5855,NOMINAL,4.5421,0.0000,0.0300,0
1781044861.0884,54.0104,-3.9269,-0.3569,54.3757,-0.2786,1.2000,3.6665,4.5340,12.4801,1.570796,0.5606,NOMINAL,4.6249,0.5080,0.0300,0
1781044861.1384,53.9824,-3.4577,-0.1658,54.4506,-0.2697,1.2000,3.2222,4.0018,11.0153,1.570796,0.5760,NOMINAL,4.5826,0.9576,0.0300,0
1781044861.1884,54.0107,-3.1556,0.0513,54.5255,-0.2608,1.2000,2.9403,3.5323,9.7228,1.570796,0.6013,NOMINAL,4.7855,1.2679,0.0300,0
1781044861.2385,54.2193,-2.8757,0.1409,54.6007,-0.2517,1.2000,2.6516,3.1180,8.5824,1.570796,0.5866,NOMINAL,5.0250,1.5725,0.0300,0
1781044861.2884,54.4742,-2.5096,0.2696,54.6756,-0.2426,1.2000,2.2759,2.7525,7.5764,1.570796,0.5821,NOMINAL,4.7817,1.9748,0.0300,0
1781044861.3384,54.4461,-2.3199,0.3397,54.7507,-0.2334,1.2000,2.1086,2.4300,6.6888,1.570796,0.6027,NOMINAL,5.2635,2.1604,0.0300,0
1781044861.3883,54.6994,-2.0126,0.4861,54.8258,-0.2241,1.2000,1.7929,2.1456,5.9059,1.570796,0.6027,NOMINAL,4.8483,2.5041,0.0300,0
1781044861.4384,54.7311,-1.7989,0.5423,54.9008,-0.2148,1.2000,1.5932,1.8948,5.2154,1.570796,0.6045,NOMINAL,4.9599,2.7216,0.0300,0
1781044861.4883,54.8308,-1.6599,0.6365,54.9755,-0.2055,1.2000,1.4615,1.6736,4.6065,1.570796,0.5957,NOMINAL,5.2515,2.8758,0.0300,0
1781044861.5384,54.9151,-1.3750,0.6839,55.0507,-0.1961,1.2000,1.1867,1.4785,4.0697,1.570796,0.6073,NOMINAL,4.5937,3.1730,0.0300,0
1781044861.5884,54.9795,-1.3410,0.6865,55.1256,-0.1866,1.2000,1.1636,1.3066,3.5965,1.570796,0.6073,NOMINAL,5.6836,3.2180,0.0300,0
1781044861.6387,55.1510,-1.1654,0.7935,55.2010,-0.1770,1.2000,0.9896,1.1551,3.1796,1.570796,0.5770,NOMINAL,5.1458,3.4200,0.0300,0
1781044861.6887,55.2881,-1.0656,0.8136,55.2756,-0.1675,1.2000,0.8982,1.0218,2.8124,1.570796,0.6154,NOMINAL,5.4960,3.5418,0.0300,0
1781044861.7390,55.2777,-0.9184,0.8982,55.3508,-0.1578,1.2000,0.7641,0.9043,2.4892,1.570796,0.6154,NOMINAL,4.9546,3.6873,0.0300,0
1781044861.7883,55.3495,-0.8276,0.9577,55.4257,-0.1482,1.2000,0.6837,0.8011,2.2049,1.570796,0.3000,DEGRADED,4.9227,3.7893,0.0300,0
1781044861.8383,55.4061,-0.8207,0.9200,55.5007,-0.1385,1.2000,0.6888,0.7103,1.9551,1.570796,0.3000,DEGRADED,6.5872,3.8071,0.0300,0
1781044861.8886,55.5051,-0.6687,0.9471,55.5757,-0.1287,1.2000,0.5446,0.6306,1.7358,1.570796,0.3000,DEGRADED,5.4616,3.9733,0.0300,0
1781044861.9384,55.5859,-0.6048,0.9742,55.6507,-0.1189,1.2000,0.4902,0.5608,1.5436,1.570796,0.3000,DEGRADED,5.5867,4.0508,0.0300,0
1781044861.9884,55.6354,-0.4784,1.0058,55.7256,-0.1091,1.2000,0.3801,0.4997,1.3754,1.570796,0.3000,DEGRADED,4.4176,4.1852,0.0300,0
1781044862.0384,55.6725,-0.5104,1.0507,55.8007,-0.0993,1.2000,0.4306,0.4464,1.2286,1.570796,0.3000,DEGRADED,6.2895,4.1625,0.0300,0
1781044862.0884,55.7819,-0.4004,0.9854,55.8756,-0.0894,1.2000,0.3248,0.3999,1.1008,1.570796,0.3000,DEGRADED,5.8156,4.2878,0.0300,0
1781044862.1384,55.8454,-0.3539,1.1193,55.9507,-0.0795,1.2000,0.2939,0.3596,0.9899,1.570796,0.3000,DEGRADED,4.3337,4.3463,0.0300,0
1781044862.1884,56.0461,-0.3061,1.0700,56.0257,-0.0696,1.2000,0.2375,0.3248,0.8940,1.570796,0.3000,DEGRADED,4.2857,4.4227,0.0300,0
1781044862.2384,56.0263,-0.3142,1.0437,56.1006,-0.0596,1.2000,0.2651,0.2948,0.8116,1.570796,0.3000,DEGRADED,6.7971,4.4155,0.0300,0
1781044862.2883,56.0877,-0.2875,1.1181,56.1757,-0.0497,1.2000,0.2536,0.2692,0.7410,1.570796,0.3000,DEGRADED,5.9821,4.4525,0.0300,0
1781044862.3382,56.1720,-0.1809,1.1679,56.2507,-0.0397,1.2000,0.1616,0.2474,0.6810,1.570796,0.3000,DEGRADED,2.6831,4.5732,0.0300,0
1781044862.3883,56.2371,-0.2100,1.1476,56.3256,-0.0297,1.2000,0.2008,0.2290,0.6303,1.570796,0.3000,DEGRADED,5.0146,4.5553,0.0300,0
1781044862.4382,56.4627,-0.1884,1.1111,56.4008,-0.0197,1.2000,0.1797,0.2136,0.5879,1.570796,0.3000,DEGRADED,5.6485,4.6110,0.0300,0
1781044862.4884,56.3926,-0.2500,1.1509,56.4756,-0.0097,1.2000,0.2542,0.2007,0.5525,1.570796,0.3000,DEGRADED,10.1167,4.5425,0.0300,0
1781044862.5384,56.4655,-0.1274,1.1563,56.5506,0.0003,1.2000,0.1534,0.1901,0.5234,1.570796,0.3000,DEGRADED,4.3757,4.6781,0.0300,0
1781044862.5885,56.6613,-0.1029,1.0866,56.6257,0.0103,1.2000,0.1186,0.1815,0.4995,1.570796,0.3000,DEGRADED,6.2366,4.7311,0.0300,0
1781044862.6383,56.7384,0.0006,1.1248,56.7006,0.0203,1.2000,0.0427,0.1744,0.4800,1.570796,0.3000,DEGRADED,2.1970,4.8477,0.0300,0
1781044862.6884,56.7843,-0.0592,1.1240,56.7756,0.0302,1.2000,0.0899,0.1687,0.4643,1.570796,0.3000,DEGRADED,3.8030,4.7971,0.0300,0
1781044862.7383,56.7996,-0.0250,1.1513,56.8506,0.0402,1.2000,0.0828,0.1641,0.4517,1.570796,0.3000,DEGRADED,2.4758,4.8374,0.0300,0
1781044862.7885,56.8309,-0.1217,1.1352,56.9256,0.0502,1.2000,0.1962,0.1605,0.4417,1.570796,0.3000,DEGRADED,10.7905,4.7488,0.0300,0
1781044862.8383,57.0309,0.0357,1.1762,57.0007,0.0602,1.2000,0.0389,0.1576,0.4337,1.570796,0.3000,DEGRADED,0.6297,4.9356,0.0300,0
1781044862.8883,57.0459,-0.0516,1.2279,57.0755,0.0701,1.2000,0.1253,0.1553,0.4273,1.570796,0.3000,DEGRADED,4.2878,4.8540,0.0300,0
1781044862.9385,57.1851,0.1008,1.2613,57.1507,0.0800,1.2000,0.0401,0.1534,0.4223,1.570796,0.3000,DEGRADED,2.3577,5.0280,0.0300,0
1781044862.9885,57.2323,-0.0402,1.1722,57.2256,0.0899,1.2000,0.1303,0.1520,0.4184,1.570796,0.3000,DEGRADED,4.8212,4.8973,0.0300,0
